path	git_blob_sha	size	file_class	review_method	review_status	finding_reference
LCL_Core_0_1_Final/08_EXAMPLES/VALID/07_DOMAIN_EXTENSION_OPERATION.lcl	ee7b5ec482898ba03db2e500781de4b81f4607df	2347	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/08_EXAMPLES/VALID/08_AUTHORITY_OVERRIDE_HANDLER_AND_RETRY.lcl	5f36b6da959521f26e192b5f591fabd565d10c11	1635	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/08_EXAMPLES/VALID/09_EXPLICIT_ASSUMPTION_AND_EVIDENCE.lcl	5a5cf3b6ffc92df7ea90f9ff9162d91b382f6345	1275	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/01_CONFORMANCE_REQUIREMENTS.txt	36b1ff70429a5187c45e7c0532287304afa173d3	710	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/CASES/core_conformance_cases_v0.1.0.json	654a525f4471329fba309f993a47e1d0ec3dce65	222576	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/expected_results.json	30d735c580dc0328012a722e20ac87b036f31616	802	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_bom.lcl	742cd755d0458f5d2dccaf3b6ee3efafb9044736	139	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_control.lcl	de64512efd9ae18a46b5dbfc874ef9cf4f10cb60	137	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_crlf.lcl	7ecc400fea5a90121e4a0a92b7d739ecfd387cc5	144	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_hash.lcl	351a9856152bfc2dd55de44d325db09db5c0969c	146	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_indent_jump.lcl	ae8598f51224490f5cc4b4fccb2deb77eb19b968	140	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_indent_width.lcl	0e73827ee5055dfcd6fe8300af1bccfdb712d703	134	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_no_final_lf.lcl	b62cf65e7a264d427f94a70c1a3b20ac472b652b	135	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_semicolon.lcl	438f226ec4c1ef643a3a4bf0599969ad7902065d	137	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_single_quote.lcl	b52805bf1af6122a54fe05ea2a29e1a1a94b20dd	136	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_tab.lcl	ffb8e6bf46a078a8a741b21c9eaff434031bb290	133	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_trailing_space.lcl	d864fdd4b58d252bfd256d9e2149e28adec4438e	137	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_typographic_quote.lcl	6e7dc410a12623efe053b493dbec72b52e01d4ff	140	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_unclosed_string.lcl	947618018c14920d1db46bdb2252473fa4f5ec81	135	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/valid_minimum.lcl	cda1400a093f20a6b1db2fd7b667b2140cdb2f5b	136	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/valid_unicode_string.lcl	4776036abf0f925f2304de1e0c108238dfd21c83	143	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/ambiguous_replacements_v0.1.0.json	4084619b475589575e189a102f7f3dadbc84d1f3	1152	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/block_schemas_v0.1.0.json	112a0962036e10b9209a51f332edf99b571ad652	20000	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/built_in_groups_and_results_v0.1.0.json	8da6f45aa8b34eaba9bc95014a921fc1a33db2a4	9078	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/field_signatures_v0.1.0.json	b4fbb4b7d397edb9cbf074bfb54b1bbfdd1ab2da	85639	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/formats_encodings_units_v0.1.0.json	fe3e7ae2a1681fed5690ec6c283d153df0438245	2955	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/keywords_v0.1.0.json	07ca56c3c8851029dab5abc7ae02a193a4ba5472	31245	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/operations_v0.1.0.json	9143ffd67899c19e507c4e1cadb5986d433a94ea	51463	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/operators_and_functions_v0.1.0.json	1f4fc4116bde6949b3f907337ec887cb59cd9ac6	6999	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/semantic_meta_types_v0.1.0.json	eae0e3498dd10a048fcdf2cca6608af546cc41bc	857	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/statuses_and_errors_v0.1.0.json	cba0b7e8e0a7863c849cf5012994fba428183b18	21230	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/symbols_v0.1.0.json	712ebf035a5516493e7476a984289c2a6720c41f	2410	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/10_REGISTRIES/types_v0.1.0.json	d77188694b547e73185b2030868d5372ae30b993	1263	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/11_RESEARCH_BASIS/01_DOCUMENTATION_BASIS.txt	123625c2fc7fa24fc73ee91437775903ccc4a6a0	564	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/11_RESEARCH_BASIS/02_FROZEN_DESIGN_DECISIONS.txt	26982ae571263601a86489ede8977d626fdf6f55	626	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/11_RESEARCH_BASIS/03_INTENTIONALLY_EXCLUDED_FROM_CORE.txt	5562e214c50386f18998b5d560dc70904f47a66a	578	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/11_RESEARCH_BASIS/04_RELATION_TO_EXISTING_LANGUAGES.txt	a61c5792f958f49a8c4c363f7ff3d7f1ef6c15e9	598	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/CHANGELOG.txt	2406dcae2d1f0ee83f029d272548c2fc712ef2e4	962	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/INDEX.txt	5cf79cb6982edeeb679d2e7631b2ee8bc10cbdb9	6611	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/MANIFEST.json	a701db20000651bb64bd7895d17f821e54e84301	28042	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LCL_Core_0_1_Final/README.txt	adccef5de2b6fd82722dd486d637e098a1775821	1279	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/SHA256SUMS.txt	ebf8f56ed4c77200b115575b6fdb592355c2da86	17859	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/VALIDATION_REPORT.txt	4954d6bd44e4ec1946364aa988633578a58fad99	545	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final/VERSION.txt	cffe0091340ff8b3164c157737fe7191d66b9c3a	125	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final_SHA256.txt	0c8ce7f91fc3dd8c792c8b497ae31034e09755bd	181	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final_VALIDATION(1).txt	32a51c7f0d685d81adca3bbf04cdcc55bd780318	687	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
LCL_Core_0_1_Final_VALIDATION.json	e5a69e748cec456ced3774dbc338cbb3d9f2503d	1248	historical-lineage	historical-report consistency review	reviewed-pass	json parse ok; root README.md marks historical, unread by products
LC_Language_Word_and_Symbol_Audit_v0.1.txt	e2deaa8a06ce1f9b9e69cd87fe85a2ec8267ba78	57548	historical-lineage	historical-report consistency review	reviewed-pass	root README.md marks historical, unread by products
README.md	39aa00d843b89a5a73ff26ea8a5b48e14ddec43c	2266	documentation	source/content review	reviewed-pass	changed since baseline; diff reviewed
apps/large-release-pipeline-decomposed/lcl.project.json	dcce48fc8fda91da0a52dce51246528d48b44211	103	application	source/content review + applications gate (lcl-hardening/tests/applications.rs)	reviewed-pass	json parse ok
apps/large-release-pipeline-decomposed/src/main.lcl	516626f0df690739198b7e6f1371f20983191f74	4604	application	source/content review + applications gate (lcl-hardening/tests/applications.rs)	reviewed-pass	declares /tmp/lcl-apps WORKSPACE (F24 residual 4, tests relocate)
apps/large-release-pipeline-decomposed/src/rules.lcl	69d2a2684306f081fa8095197b13cbe817f4aab4	735	application	source/content review + applications gate (lcl-hardening/tests/applications.rs)	reviewed-pass	
apps/large-release-pipeline-decomposed/src/types.lcl	2e05fd523b29421c1369b8c68ce7d7d7db21a89f	976	application	source/content review + applications gate (lcl-hardening/tests/applications.rs)	reviewed-pass	
apps/large-release-pipeline/lcl.project.json	dcce48fc8fda91da0a52dce51246528d48b44211	103	application	source/content review + applications gate (lcl-hardening/tests/applications.rs)	reviewed-pass	json parse ok
apps/large-release-pipeline/src/main.lcl	9a27fee8acbb6aca1aba1a10907dfdb3cd07ad8b	5071	application	source/content review + applications gate (lcl-hardening/tests/applications.rs)	reviewed-finding	declares /tmp/lcl-apps WORKSPACE (F24 residual 4, tests relocate); declares /tmp/lcl-apps WORKSPACE (F24 residual 4; tests relocate)
apps/medium-release-notes/lcl.project.json	dcce48fc8fda91da0a52dce51246528d48b44211	103	application	source/content review + applications gate (lcl-hardening/tests/applications.rs)	reviewed-pass	json parse ok
apps/medium-release-notes/src/main.lcl	10b3ed770961d4d25b2b2e8e3ce71c90ae889911	2904	application	source/content review + applications gate (lcl-hardening/tests/applications.rs)	reviewed-pass	declares /tmp/lcl-apps WORKSPACE (F24 residual 4, tests relocate)
apps/medium-release-notes/src/rules.lcl	0c318a6c308de9a3de6b54ca34e668a610243f83	474	application	source/content review + applications gate (lcl-hardening/tests/applications.rs)	reviewed-pass	
apps/small-invoice-total/lcl.project.json	dcce48fc8fda91da0a52dce51246528d48b44211	103	application	source/content review + applications gate (lcl-hardening/tests/applications.rs)	reviewed-pass	json parse ok
apps/small-invoice-total/src/main.lcl	7a36bb7db0a635dd21960df07e2e995e1d5a42c4	1616	application	source/content review + applications gate (lcl-hardening/tests/applications.rs)	reviewed-pass	
archive-EWXwoU/gk_3.1.75_linux_amd64.zip	ab24138fdf09f890cd6df507521afc8735ba1004	9406024	binary-archive	archive CRC/member review	reviewed-finding	zip 1 member(s), crc ok; changed since baseline; diff reviewed; F5-N1: unrelated third-party binary (GitKraken CLI `gk`, 24 MB, one member) tracked since 5ca774e; unreferenced by any build input, yet carried into the candidate SOURCE_INVENTORY and source archive
assets/brand/BRAND_ASSETS.sha256	b8800a6b0838247bfb5a5857215d979a43c931c6	2026	text-asset	source/content review	reviewed-pass	checksum list (verified in gate)
assets/brand/README.md	a6dae51c04a08f5c39c6ff124db152b9f72c6c7c	2668	documentation	source/content review	reviewed-pass	
assets/brand/derive_brand_assets.py	07c85863620ad6af188033ad867ac61baaa6d192	5857	script	source/content review + python compile check	reviewed-pass	compiles
assets/brand/lcl-logo-master.png	e6694c03d7aff3c0800ac199543e23f5ae4451f8	188996	binary-image	binary metadata/checksum/provenance review	reviewed-pass	PNG 577x432
canonical/LCL_Core_0.1.0/00_RELEASE/00_CANONICAL_SOURCE_AND_PROVENANCE.txt	b6a049a5aab327cc27b5cf267bbe90591e84ff51	3645	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/00_RELEASE/01_RELEASE_STATUS_AND_BOUNDARY.txt	97d1c7677db110bd7565d7437b84db169f2b6478	2785	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/00_RELEASE/02_NORMATIVE_AUTHORITY_ORDER.txt	df4d9f3862dce92f4b8493b581ba2ea115ec57bf	778	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/00_RELEASE/03_COMPLETENESS_CRITERIA.txt	9d11619e1ce2172fff105ee59c948112ab68ead9	3856	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/00_RELEASE/04_CHANGE_CONTROL.txt	6578d77c91baf0840ab30a0b072312697a6a9428	1187	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/00_RELEASE/05_LANGUAGE_CLOSURE.json	dac22cb72b2264e8f85973d4bd01e2352db90c74	3671	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.1.0/01_FOUNDATION/01_PURPOSE_AND_TERMINOLOGY.txt	e2edabf4f74756fa104c04c796e64165f53871c6	857	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/01_FOUNDATION/02_DESIGN_PRINCIPLES.txt	33659102c2ba6e18830fa64d01cc27a17123b126	783	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/01_FOUNDATION/03_NORMATIVE_PROCESSING_MODEL.txt	217c58b9ed168ae21019db132cfc8287eebaacd8	4881	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/01_FOUNDATION/04_DOCUMENT_KINDS_AND_BOUNDARIES.txt	1853a4b7f7b295d5e5c9fa0f63a10b2e26e23c55	610	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/01_FOUNDATION/05_NORMATIVE_AND_NON_NORMATIVE_CONTENT.txt	2cc541ee2c7380052a301049bf721c35caa894ae	539	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/02_LEXICAL/01_CHARACTER_ENCODING_AND_SOURCE_TEXT.txt	1bd40ae4ec2d2dfe90110fcb8c8e25e540b88b01	953	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/02_LEXICAL/02_WHITESPACE_INDENTATION_AND_LINES.txt	7bd96818f3b19af16333ffd345c898db8b187972	3457	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/02_LEXICAL/03_IDENTIFIERS_NAMESPACES_AND_RESERVED_NAMES.txt	1114737c4d9dd634a885e277f9940e53bdaf5bcf	1956	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
